# Photometry of EPIC-210508766
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 13.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457086.543456,104955,40650.703718,13.527353,40640.515057,40328.868282,False,False,False,False
2457086.563888,104956,40657.835204,13.870152,40652.943195,40341.648634,False,False,False,False
2457086.584320,104957,40643.609692,14.950062,40644.821099,40333.885566,False,False,False,False
2457086.604752,104958,40623.765439,15.050536,40630.142574,40319.572881,False,False,False,False
2457086.625184,104959,40628.974131,15.029142,40640.589132,40330.392084,False,False,False,False
2457086.645615,104960,40620.986137,14.380272,40638.985352,40329.167740,False,False,False,False
2457086.666047,104961,40638.145533,14.027067,40665.121795,40355.690407,False,False,False,False
2457086.686479,104962,40586.192160,14.965853,40619.921613,40310.883228,False,False,False,False
2457086.706911,104963,40620.786001,13.584391,40665.405948,40356.767330,False,False,False,False
2457086.727342,104964,40608.700390,13.912792,40664.990451,40356.758358,False,False,False,False
2457086.747774,104965,40618.758945,14.039643,40615.806753,40307.987933,False,True,True,True
2457086.768206,104966,40626.324623,14.934425,40637.259308,40329.860493,False,True,True,True
2457086.788638,104967,40633.941873,14.347842,40637.313751,40330.341665,False,False,False,False
2457086.809070,104968,40657.336961,13.963893,40655.232405,40348.693761,False,False,False,False
2457086.829501,104969,40634.236194,15.509980,40626.366242,40320.267732,False,False,False,False
2457086.849933,104970,40655.746553,14.842184,40643.344029,40337.692340,False,False,False,False
2457086.870365,104971,40641.211313,14.052488,40624.796112,40319.597916,False,False,False,False
2457086.890797,104972,40667.173635,13.713508,40648.886221,40344.148171,False,False,False,False
2457086.911228,104973,40662.588561,14.217732,40641.533059,40337.261795,False,False,False,False
2457086.931660,104974,40657.662478,14.671693,40635.590885,40331.793032,False,False,False,False
2457086.952092,104975,40660.468984,14.260077,40637.062760,40333.744926,False,False,False,False
2457086.972524,104976,40655.142268,14.365884,40631.389462,40328.558237,False,False,False,False
2457086.992955,104977,40647.896817,14.643813,40624.769761,40322.431721,False,False,False,False
2457087.013387,104978,40655.473397,14.926669,40634.287908,40332.449608,False,False,False,False
2457087.033819,104979,40659.709343,13.616158,40639.791527,40338.459509,False,False,False,False
2457087.054251,104980,40670.240240,13.789873,40651.938700,40351.119477,False,False,False,False
2457087.074683,104981,40640.573384,13.712211,40626.370257,40326.070332,False,False,False,False
2457087.095114,104982,40644.364797,14.904044,40633.212804,40333.438658,False,False,False,False
2457087.115546,104983,40614.435534,15.484304,40607.249156,40308.007248,False,False,False,False
2457087.135978,104984,40637.623735,14.491583,40636.370751,40337.667517,False,False,False,False
2457087.156410,104985,40625.315534,15.143844,40630.589383,40332.431245,False,False,False,False
2457087.176841,104986,40613.164720,14.538981,40628.049341,40330.442694,False,False,False,False
2457087.197273,104987,40606.041543,13.834216,40627.951362,40330.902574,False,False,False,False
2457087.217705,104988,40617.590390,14.724135,40646.704179,40350.219606,False,False,False,False
2457087.258568,104990,40646.909783,15.061404,40625.854706,40330.517515,False,True,True,True
2457087.279000,104991,40658.909238,14.036651,40636.793385,40342.039314,False,False,False,False
2457087.299432,104992,40666.687428,14.077374,40642.638447,40348.473750,False,False,False,False
2457087.319864,104993,40660.100903,14.039005,40635.560474,40341.991378,False,False,False,False
2457087.340295,104994,40670.772108,13.842569,40645.731711,40352.764419,False,False,False,False
2457087.360727,104995,40670.271325,13.659961,40648.961093,40356.601781,False,False,False,False
2457087.381159,104996,40653.735353,14.285991,40631.797299,40340.052114,False,False,False,False
2457087.401591,104997,40647.056526,14.314247,40625.439761,40334.314828,False,False,False,False
2457087.422022,104998,40645.258382,14.786185,40625.382919,40334.884326,False,False,False,False
2457087.442454,104999,40643.725992,13.215925,40625.946104,40336.079922,False,False,False,False
2457087.462886,105000,40629.369376,14.866193,40617.618242,40328.390504,False,False,False,False
2457087.483318,105001,40621.727071,14.168128,40614.758074,40326.174783,False,False,False,False
2457087.503750,105002,40624.916124,14.923773,40623.214783,40335.281923,False,False,False,False
2457087.524181,105003,40626.039207,14.434354,40628.842262,40341.565777,False,False,False,False
2457087.544613,105004,40601.959869,15.050751,40606.041966,40319.427770,False,False,False,False
2457087.565045,105005,40605.074411,14.843443,40614.281308,40328.335292,False,False,False,False
2457087.585477,105006,40617.227563,13.387912,40633.106038,40347.834052,False,False,False,False
2457087.605908,105007,40572.738414,15.503762,40594.557075,40309.964938,False,False,False,False
2457087.626340,105008,40591.038922,13.241652,40619.957954,40336.051461,False,False,False,False
2457087.646772,105009,40578.775667,14.484442,40615.718502,40332.503406,False,False,False,False
2457087.667204,105010,40573.205536,14.956963,40617.416347,40334.898367,False,False,False,False
2457087.687635,105011,40557.155849,13.686898,40610.071489,40328.256321,False,False,False,False
2457087.708067,105012,40548.354332,12.920944,40612.395838,40331.289132,False,False,False,False
2457087.728499,105013,40616.491330,14.440764,40595.092799,40314.700175,False,True,True,True
2457087.748931,105014,40631.718553,14.795756,40614.583359,40334.910403,False,False,False,False
2457087.769362,105015,40630.279881,14.483135,40615.472652,40336.524912,False,False,False,False
2457087.789794,105016,40617.910007,14.206025,40604.402815,40326.185804,False,False,False,False
2457087.810226,105017,40596.470763,14.770436,40586.745703,40309.264898,False,False,False,False
2457087.830658,105018,40620.482491,13.947273,40613.639070,40336.899911,False,False,False,False
2457087.851089,105019,40619.330480,14.166831,40616.093251,40340.101140,False,False,False,False
2457087.871521,105020,40609.902139,14.707004,40613.334792,40338.095095,False,False,False,False
2457087.891953,105021,40598.539627,14.541046,40605.923773,40331.441817,False,False,False,False
2457087.912385,105022,40577.333315,14.557531,40588.756567,40315.037639,False,False,False,False
2457087.932816,105023,40596.619603,12.720557,40614.423265,40341.472615,False,False,False,False
2457087.953248,105024,40577.403888,14.374589,40605.403050,40333.225888,False,False,False,False
2457087.973680,105025,40617.366999,14.362288,40599.149355,40327.750856,False,True,True,True
2457087.994112,105026,40618.304837,14.719100,40600.240121,40329.625408,False,False,False,False
2457088.014544,105027,40628.695567,13.965859,40608.698626,40338.872792,False,False,False,False
2457088.034975,105028,40630.335272,13.850801,40608.986440,40339.954539,False,False,False,False
2457088.055407,105029,40638.346676,14.878498,40616.657568,40348.424599,False,False,False,False
2457088.075839,105030,40623.208113,14.002802,40600.793427,40333.364362,False,False,False,False
2457088.096271,105031,40621.167661,13.584624,40597.068458,40330.448225,False,False,False,False
2457088.116702,105032,40616.850657,14.182386,40594.301020,40328.494494,False,False,False,False
2457088.137134,105033,40619.380305,14.395013,40599.149605,40334.161629,False,False,False,False
2457088.157566,105034,40623.542353,13.428663,40605.230141,40341.065516,False,False,False,False
2457088.177997,105035,40608.196362,15.068404,40593.354559,40330.018030,False,False,False,False
2457088.198429,105036,40609.463465,14.487410,40596.805173,40334.301455,False,False,False,False
2457088.218861,105037,40595.930295,14.674773,40587.804003,40326.137765,False,False,False,False
2457088.239293,105038,40613.725148,13.629157,40610.614323,40349.790182,False,False,False,False
2457088.259724,105039,40597.661646,14.076857,40601.831288,40341.853817,False,False,False,False
2457088.280156,105040,40589.646513,13.848154,40599.413200,40340.286938,False,False,False,False
2457088.300588,105041,40583.274939,14.011843,40598.253028,40339.982458,False,False,False,False
2457088.321020,105042,40571.403110,14.274583,40595.615570,40338.205128,False,False,False,False
2457088.341452,105043,40553.365890,14.911458,40588.606251,40332.060340,False,False,False,False
2457088.361883,105044,40531.636020,14.440949,40578.286496,40322.609461,False,False,False,False
2457088.382315,105045,40534.336662,13.210175,40594.181685,40339.377821,False,False,False,False
2457088.402747,105046,40520.228496,15.356271,40597.009807,40343.083379,False,False,False,False
2457088.423179,105047,40491.347349,13.729975,40586.902662,40333.857874,False,False,False,False
2457088.443610,105048,40457.037814,14.382020,40573.836421,40321.677436,False,False,False,False
2457088.464042,105049,40586.788707,13.623910,40566.900879,40315.631801,False,True,True,True
2457088.484474,105050,40610.537719,13.379994,40587.613859,40337.238756,False,False,False,False
2457088.504906,105051,40596.299268,14.300139,40575.335404,40325.858293,False,False,False,False
2457088.525337,105052,40595.159263,15.015134,40576.862224,40328.287072,False,False,False,False
2457088.545769,105053,40598.297661,14.793678,40582.314320,40334.645045,False,False,False,False
2457088.566201,105054,40581.519813,15.080426,40570.336751,40323.577222,False,False,False,False
2457088.586633,105055,40587.397842,14.401199,40580.642651,40334.796688,False,False,False,False
2457088.607064,105056,40576.306963,14.441214,40574.378856,40329.450229,False,False,False,False
2457088.627496,105057,40582.871511,14.805239,40587.914164,40343.906592,False,False,False,False
2457088.647928,105058,40564.990333,14.243787,40578.766404,40335.683559,False,False,False,False
2457088.668359,105059,40566.372447,14.341973,40587.715810,40345.561310,False,False,False,False
2457088.688791,105060,40548.990990,13.855339,40576.397540,40335.174954,False,False,False,False
2457088.709223,105061,40540.808563,14.207428,40577.977275,40337.690122,False,False,False,False
2457088.729655,105062,40527.670463,13.564923,40577.905256,40338.557003,False,False,False,False
2457088.750086,105063,40509.923233,13.802460,40568.434413,40330.028474,False,False,False,False
2457088.770518,105064,40503.550881,15.393794,40567.457068,40329.996809,False,False,False,False
2457088.790950,105065,40480.664110,14.000540,40553.476058,40316.964790,False,False,False,False
2457088.811382,105066,40479.496464,12.672810,40561.876513,40326.317502,False,False,False,False
2457088.831813,105067,40485.070536,13.888319,40580.308743,40345.705187,False,False,False,False
2457088.852245,105068,40468.070806,13.973014,40578.720826,40345.075886,False,False,False,False
2457088.872677,105069,40432.749012,13.658955,40559.488942,40326.805726,False,False,False,False
2457088.893109,105070,40402.092432,14.093252,40547.268681,40315.550229,False,False,False,False
2457088.913540,105071,40390.454906,13.899380,40556.068983,40325.318303,False,False,False,False
2457088.933972,105072,40359.670231,14.232006,40553.545012,40323.765044,False,False,False,False
2457088.954404,105073,40536.748600,15.013882,40518.660253,40289.853884,False,True,True,True
2457088.974836,105074,40568.564734,15.462964,40551.502970,40323.673046,False,True,True,True
2457088.995267,105075,40571.820718,14.177432,40551.569462,40324.718764,False,False,False,False
2457089.015699,105076,40541.782947,14.404954,40519.741019,40293.872272,False,False,False,False
2457089.036131,105077,40522.755638,15.433449,40500.262001,40275.377891,False,False,False,False
2457089.056563,105078,40528.957043,15.158924,40507.016652,40283.119796,False,False,False,False
2457089.076994,105079,40548.962849,15.445553,40528.100088,40305.193056,False,False,False,False
2457089.097426,105080,40575.165607,13.279217,40554.726289,40332.811594,False,False,False,False
2457089.117858,105081,40563.147600,14.643499,40545.722668,40324.802770,False,False,False,False
2457089.138290,105082,40553.388235,14.193468,40538.232483,40318.309788,False,False,False,False
2457089.158721,105083,40560.363927,15.046363,40545.260604,40326.337461,False,False,False,False
2457089.179153,105084,40558.687684,14.370250,40550.016948,40332.095653,False,False,False,False
2457089.220016,105086,40562.814941,14.944046,40541.522685,40325.611753,False,True,True,True
2457089.240448,105087,40538.211331,15.543365,40519.884656,40304.982129,False,True,True,True
2457089.260880,105088,40558.773638,14.307837,40538.802911,40324.910863,False,False,False,False
2457089.281312,105089,40566.288789,14.182521,40547.177289,40334.297742,False,False,False,False
2457089.301743,105090,40555.655343,15.037448,40536.071690,40324.206607,False,False,False,False
2457089.322175,105091,40570.890981,13.878608,40550.044839,40339.196130,False,False,False,False
2457089.342607,105092,40580.533196,12.760287,40557.739512,40347.909030,False,False,False,False
2457089.363039,105093,40542.452818,15.437296,40517.780420,40308.969963,False,False,False,False
2457089.383470,105094,40555.355934,14.707405,40532.558241,40324.769557,False,False,False,False
2457089.403902,105095,40559.661201,14.034116,40537.322237,40330.557001,False,False,False,False
2457089.424334,105096,40548.451853,14.179945,40527.941106,40322.200956,False,False,False,False
2457089.444766,105097,40558.365335,14.500029,40540.943636,40336.230151,False,False,False,False
2457089.465197,105098,40539.294139,14.738732,40522.886037,40319.200726,False,False,False,False
2457089.485629,105099,40563.713137,13.423819,40547.690434,40345.034765,False,False,False,False
2457089.506061,105100,40548.800511,14.597648,40532.215714,40330.591100,False,False,False,False
2457089.526492,105101,40548.912048,13.471786,40533.615395,40333.023176,False,False,False,False
2457089.546924,105102,40530.984759,14.785645,40516.421346,40316.862824,False,False,False,False
2457089.567356,105103,40549.212956,13.654426,40536.321267,40337.797685,False,False,False,False
2457089.587788,105104,40522.877988,14.741652,40511.256442,40313.768974,False,False,False,False
2457089.608219,105105,40535.323809,13.951452,40524.939902,40328.489680,False,False,False,False
